"","player_name","player_api_id","overall_rating","gk_rating","numofappearences","numofleagues"
"583","Amidio Balde",277767,65,58,35,3
"584","Amidu Salifu",244840,67,44,9,1
"585","Amilton",668820,72,51,27,1
"586","Amin Affane",384142,65,58,7,1
"587","Amin Younes",309505,76,65,19,2
"588","Amine Linganzi",156105,61,52,1,1
"589","Amine Mohamed Chermiti",108525,69,47,52,2
"590","Amir Abrashi",127224,71,70,111,1
"591","Amir Spahic",15608,59,52,62,1
"592","Ammar Jemal",108524,70,63,35,2
"593","Amoreirinha",21161,65,47,32,1
"594","Amos Youga",303359,69,43,14,1
"595","Amr Zaki",127857,71,52,15,1
"596","Anaitz Arbilla",213814,72,59,66,1
"597","Anas Tahiri",521272,57,56,4,1
"598","Anass Achahbar",287333,69,57,7,1
"599","Anastasios Donis",614454,61,60,14,1
"600","Anatole Ngamukol",118359,66,50,44,1
"601","Anatoli Tymoschuk",30868,75,50,56,1
"602","Ancelmo Junior",267915,66,53,1,1
"603","Anco Jansen",46085,65,53,6,1
"604","Ander Capa",449492,73,54,61,1
"605","Ander Herrera",164676,81,53,174,2
"606","Ander Iturraspe",150323,81,43,133,1
"607","Ander Murillo",33021,68,67,1,1
"608","Anders Christiansen",127209,72,45,2,1
"609","Anders Konradsen",70074,72,54,32,1
"610","Anders Lindegaard",26818,77,386,19,1
"611","Anderson Carvalho",265799,66,40,32,1
"612","Anderson Conceicao",268039,68,58,14,1
"613","Anderson Correia",570360,69,65,16,1
"614","Anderson Esiti",470305,72,56,27,1
"615","Anderson Luis",127888,71,50,81,1
"616","Anderson Melo",268586,58,50,1,1
"617","Anderson Talisca",450011,75,59,25,1
"618","Anderson",145561,76,59,73,1
"619","Anderson",40961,73,56,58,2
"620","Andi Lila",71055,62,62,9,1
"621","Andile Jali",201811,72,61,49,1
"622","Andis Shala",131391,59,51,6,1
"623","Andjelko Djuricic",16362,68,344,27,1
"624","Andoni Iraola",33025,76,56,217,1
"625","Andras Gosztonyi",167491,64,51,3,1
"626","Andraz Kirm",72633,66,52,96,2
"627","Andre Albino Carvalho da Cunha",164130,68,57,49,1
"628","Andre Almeida",150268,76,47,73,1
"629","Andre Andre",164333,80,51,94,1
"630","Andre Anguissa",612863,57,50,2,1
"631","Andre Auras",421785,58,46,4,1
"632","Andre Ayew",95955,79,50,178,2
"633","Andre Bahia",41462,68,51,63,1
"634","Andre Bikey",38504,66,52,26,1
"635","Andre Biyogo Poko",292772,71,67,48,1
"636","Andre Blackman",181254,57,40,3,1
"637","Andre Bukia",687288,65,42,3,1
"638","Andre Carrillo",246414,79,57,69,1
"639","Andre Castro",40956,73,56,65,2
"640","Andre Claro",163839,71,60,51,1
"641","Andre Costa",363365,58,51,2,1
"642","Andre Dias",264739,61,48,4,1
"643","Andre Dias",35244,75,54,104,1
"644","Andre Fontes",150267,70,46,30,1
"645","Andre Geraldes",209503,74,47,39,1
"646","Andre Gomes",361770,80,49,64,2
"647","Andre Hahn",243829,77,67,62,1
"648","Andre Hainault",69911,67,52,5,1
"649","Andre Hoffmann",212915,75,46,37,1
"650","Andre Horta",605507,70,54,25,1
"651","Andre Leao",42352,71,49,101,1
"652","Andre Lenz",27504,68,332,11,1
"653","Andre Leone",21458,71,113,22,1
"654","Andre Luiz",26245,70,54,154,1
"655","Andre Marques",98382,65,57,59,2
"656","Andre Martins",154265,73,58,46,1
"657","Andre Micael",245423,66,51,97,2
"658","Andre Mijatovic",38170,64,47,35,1
"659","Andre Moreira",570468,71,357,19,1
"660","Andre Ooijer",37764,67,50,62,2
"661","Andre Pinto",96968,76,56,123,1
"662","Andre Ramalho Silva",251244,71,61,11,1
"663","Andre Santos",164238,69,52,83,2
"664","Andre Santos",78541,75,38,13,1
"665","Andre Schuerrle",178812,79,51,149,2
"666","Andre Silva",388523,70,53,2,1
"667","Andre Simoes",97509,70,53,32,1
"668","Andre Sousa",281205,71,45,24,1
"669","Andre Vilas Boas",150082,69,57,87,1
"670","Andre Wisdom",265918,70,53,44,1
"671","Andre-Pierre Gignac",38098,81,61,102,1
"672","Andre",172187,73,41,1,1
"673","Andrea Ardito",39744,71,136,7,1
"674","Andrea Barzagli",30902,85,16,222,2
"675","Andrea Belotti",309726,75,53,31,1
"676","Andrea Bertolacci",154239,76,38,119,1
"677","Andrea Campagnolo",39510,67,329,31,1
"678","Andrea Caracciolo",27664,68,55,35,1
"679","Andrea Catellani",150393,70,58,2,1
"680","Andrea Coda",39643,70,52,109,1
"681","Andrea Consigli",39170,80,398,222,1
"682","Andrea Conti",506364,67,54,10,1
"683","Andrea Conti",74468,60,37,29,1
"684","Andrea Cossu",41326,74,20,166,1
"685","Andrea Costa",41865,74,48,123,1
"686","Andrea Dossena",414792,68,48,89,2
"687","Andrea Esposito",41942,64,49,63,1
"688","Andrea Fileccia",209389,60,45,2,1
"689","Andrea Gasbarroni",39495,65,47,5,1
"690","Andrea Guatelli",31470,62,315,31,1
"691","Andrea Lazzari",41404,72,45,124,1
"692","Andrea Lisuzzo",74542,66,51,19,1
"693","Andrea Luci",41369,70,48,22,1
"694","Andrea Mantovani",24443,71,39,137,1
"695","Andrea Masiello",41879,73,57,129,1
"696","Andrea Mazzarani",159606,68,47,10,1
"697","Andrea Mei",150435,63,65,9,1
"698","Andrea Mutombo",150746,60,49,10,1
"699","Andrea Orlandi",37645,69,49,2,1
"700","Andrea Parola",39538,63,36,21,1
"701","Andrea Pirlo",30731,81,17,185,1
"702","Andrea Pisanu",27676,65,42,1,1
"703","Andrea Poli",57124,75,25,124,1
"704","Andrea Raggi",24493,79,56,164,2
"705","Andrea Ranocchia",25526,77,65,162,1
"706","Andrea Rispoli",130113,64,60,41,1
"707","Andrea Rossi",41878,68,47,20,1
"708","Andrea Russotto",42466,64,48,6,1
"709","Andrea Seculin",150464,69,339,3,1
"710","Andrea Tabanelli",364164,65,20,5,1
"711","Andrea Zanchetta",24457,74,154,20,1
"712","Andreas Beck",39841,75,68,215,1
"713","Andreas Bjelland",70789,76,62,63,1
"714","Andreas Christensen",449232,72,44,31,1
"715","Andreas Goerlitz",25364,64,43,14,1
"716","Andreas Granqvist",30424,79,53,132,2
"717","Andreas Hinkel",33792,72,47,68,2
"718","Andreas Hirzel",237645,58,285,1,1
"719","Andreas Ibertsberger",38213,68,43,65,1
"720","Andreas Isaksson",36617,71,352,101,1
"721","Andreas Ivanschitz",42873,75,40,116,2
"722","Andreas Johansson",40495,73,58,7,1
"723","Andreas Lambertz",27022,67,55,26,1
"724","Andreas Landgren",45435,64,61,12,1
"725","Andreas Lasnik",42824,67,54,33,1
"726","Andreas Ludwig",192712,67,54,14,1
"727","Andreas Luthe",178771,70,345,3,1
"728","Andreas Ottl",25365,70,47,72,1
"729","Andreas Samaris",195724,78,49,46,1
"730","Andreas Weimann",184360,71,54,72,1
"731","Andreas Wittwer",158253,65,58,115,1
"732","Andreas Wolf",27438,73,50,73,1
"733","Andrej Kramaric",173461,74,58,12,2
"734","Andrej Rendla",72401,63,57,1,1
"735","Andres Fernandez",104986,77,379,149,2
"736","Andres Guardado",31045,81,48,163,3
"737","Andres Iniesta",30955,88,45,170,1
"738","Andres Lamas",57057,61,32,15,2
"739","Andres Madrid",43291,70,44,24,1
"740","Andres Malloth",320187,52,257,1,1
"741","Andres Palop",33986,72,361,115,1
"742","Andres Tunez",192065,73,54,30,1
"743","Andreu Fontas",172948,77,66,85,1
"744","Andreu Mayoral",74744,65,58,38,2
"745","Andrew Barrowman",41592,62,51,20,1
"746","Andrew Considine",32419,64,56,194,1
"747","Andrew Crofts",23528,69,44,13,1
"748","Andrew Davies",23007,67,54,31,1
"749","Andrew Dawson",23022,57,45,60,1
"750","Andrew Driver",32593,68,53,96,2
"751","Andrew Johnson",31907,70,62,56,1
"752","Andrew Keogh",23866,67,63,4,1
"753","Andrew Little",160936,61,48,7,1
"754","Andrew McNeil",43243,64,325,5,1
"755","Andrew Mitchell",308277,57,49,1,1
"756","Andrew O'Brien",24336,68,50,37,1
"757","Andrew Reid",17866,70,52,40,1
"758","Andrew Robertson",357880,73,50,53,2
"759","Andrew Shinnie",68400,67,48,50,1
"760","Andrew Sinkala",37369,66,55,5,1
"761","Andrew Surman",23629,73,61,66,1
"762","Andrew Taylor",24161,67,63,38,1
"763","Andrew Wooten",308236,69,58,1,1
"764","Andrey Arshavin",3520,75,55,64,1
"765","Andrey Voronin",30886,76,45,23,2
"766","Andrezinho",570463,70,56,29,1
"767","Andrezinho",97493,67,57,46,2
"768","Andrija Delibasic",38367,72,47,12,1
"769","Andrija Kaludjerovic",95545,58,44,1,1
"770","Andris Vanins",10637,69,346,223,1
"771","Andrius Velicka",38495,67,51,5,1
"772","Andriy Shevchenko",31996,77,130,1,1
"773","Andros Townsend",166422,75,59,44,1
"774","Andrzej Witan",275760,59,293,15,1
"775","Andwele Slory",37185,62,56,13,1
"776","Andy Carroll",47382,77,56,67,1
"777","Andy Delort",183530,75,53,25,1
"778","Andy Dorman",70273,63,56,61,1
"779","Andy Dowie",35574,61,39,30,1
"780","Andy Griffin",40574,63,38,17,1
"781","Andy Jackson",17391,61,46,8,1
"782","Andy King",103419,70,37,25,1
"783","Andy Kirk",24575,66,45,19,1
"784","Andy Najar",198453,74,57,46,1
"785","Andy Webster",39223,59,55,100,1
"786","Andy Wilkinson",23369,68,64,103,1
"787","Anele Ngcongca",148314,72,55,153,2
"788","Anestis Argyriou",154941,58,35,8,1
"789","Angel Cervara",47193,65,48,8,1
"790","Angel Correa",432950,77,56,8,1
"791","Angel Di Maria",46509,86,51,170,4
"792","Angel Javier Arizmendi",33762,68,54,41,2
"793","Angel Lafita",38573,74,57,146,1
"794","Angel Lopez",33733,71,49,82,1
"795","Angel Manuel Vivar Dorado",33820,69,145,17,1
"796","Angel Montoro",105925,70,64,5,1
"797","Angel Rangel",89185,76,49,133,1
"798","Angel Rodriguez",41292,72,52,5,1
"799","Angel Trujillo",280485,74,48,79,1
"800","Angelo da Costa",155246,71,350,45,1
"801","Angelo Martha",26678,59,125,1,1
"802","Angelo Obinze Ogbonna",49543,79,21,92,2
"803","Angelo Palombo",27702,71,48,177,1
"804","Angelo Raso",8837,57,40,43,1
"805","Angelo",17836,67,57,50,1
"806","Angelos Basinas",33850,71,53,13,2
"807","Angelos Charisteas",38810,66,43,4,2
"808","Anibal Capela",163901,70,44,54,1
"809","Anice Badri",442735,68,48,31,1
"810","Anilton",38100,65,37,33,1
"811","Anis Ben-Hatira",27155,74,55,58,1
"812","Anouar Kali",243509,70,48,83,1
"813","Anour Hadouir",26692,67,46,85,1
"814","Anselmo",163989,65,50,19,1
"815","Anselmo",202343,69,48,3,1
"816","Anselmo",22139,68,39,15,1
"817","Anssi Jaakkola",7334,57,286,12,1
"818","Ante Puljic",97359,67,49,8,1
"819","Ante Rebic",265725,69,67,7,1
"820","Ante Vukusic",170660,66,48,24,3
"821","Anther Yahia",17312,64,45,49,1
"822","Anthony Andreu",177683,67,43,20,1
"823","Anthony Annan",71619,68,45,32,3
"824","Anthony Bentem",165597,59,122,1,1
"825","Anthony Biekman",425457,60,66,5,1
"826","Anthony Deroin",11327,68,53,26,1
"827","Anthony Favre",7621,60,300,51,1
"828","Anthony Forde",280862,62,65,3,1
"829","Anthony Gardner",24509,68,49,30,1
"830","Anthony Knockaert",202562,73,55,19,2
"831","Anthony Le Tallec",37466,67,55,82,1
"832","Anthony Limbombe",215419,70,52,26,2
"833","Anthony Lippini",118850,65,48,26,1
"834","Anthony Lopes",167035,82,405,112,1
"835","Anthony Loustallot",188565,59,294,1,1
"836","Anthony Lurling",25640,68,46,97,1
"837","Anthony Martial",413557,78,51,44,2
"838","Anthony McMahon",24162,65,59,13,1
"839","Anthony Mfa Meuzi",187563,66,331,16,1
"840","Anthony Modeste",71605,78,46,80,3
"841","Anthony Moris",148331,65,326,3,1
"842","Anthony Mounier",40659,76,58,165,2
"843","Anthony Obodai",30295,62,55,13,1
"844","Anthony Pilkington",47194,71,68,58,1
"845","Anthony Portier",37021,63,49,48,1
"846","Anthony Reveillere",32579,74,51,171,3
"847","Anthony Ribelin",564859,66,55,1,1
"848","Anthony Sauthier",114742,62,50,39,1
"849","Anthony Seric",30710,61,45,4,1
"850","Anthony Stokes",38614,69,53,117,1
"851","Anthony Straker",95176,58,42,11,1
"852","Anthony Ujah",196366,76,58,36,1
"853","Anthony van Loo",94284,66,62,73,1
"854","Anthony Vanden Borre",38368,70,56,59,3
"855","Anthony Walongwa",562698,62,67,1,1
"856","Anthony Watt",188506,69,59,8,2
"857","Anthony Weber",46892,72,58,94,1
"858","Antimo Iunco",42582,65,59,1,1
"859","Anto Grgic",656668,54,52,20,1
"860","Antoine Conte",424918,70,61,48,1
"861","Antoine Devaux",46653,71,64,164,1
"862","Antoine Griezmann",184138,84,63,166,1
"863","Antoine Rey",8893,61,61,31,1
"864","Antoine van der Linden",26470,68,48,106,2
"865","Antolin Alcaraz",11736,73,56,116,3
"866","Anton Ferdinand",24740,71,51,117,1
"867","Anton Mitryushkin",441302,64,320,7,1
"868","Anton Putsila",16678,70,51,37,1
"869","Anton Sloboda",115253,63,44,52,1
"870","Antoni Lukasiewicz",13349,58,58,77,1
"871","Antonini Culina",186948,64,47,20,1
"872","Antonio Adan",40648,77,392,61,2
"873","Antonio Amaya",150731,76,57,86,1
"874","Antonio Apono",102612,72,57,120,1
"875","Antonio Balzano",41769,71,57,44,1
"876","Antonio Barilla",39738,66,50,26,1
"877","Antonio Barragan",35324,75,43,106,1
"878","Antonio Bocchetti",39485,67,52,23,1
"879","Antonio Busce",24464,63,44,26,1
"880","Antonio Candreva",11685,81,46,197,1
"881","Antonio Carlos Dos Santos",25837,70,137,17,1
"882","Antonio Cassano",32748,79,41,127,1
"883","Antonio Chimenti",41881,70,352,2,1
"884","Antonio Cotan",358142,67,53,3,1
"885","Antonio da Silva",34413,69,46,55,2
"886","Antonio de Azevedo",66982,66,52,43,1
"887","Antonio Di Gaudio",299374,72,33,15,1
"888","Antonio Di Natale",27734,77,54,141,1
"889","Antonio Doblas",33644,68,344,18,2
"890","Antonio Donnarumma",212772,65,316,1,1
"891","Antonio Filipe",164430,63,319,24,1
"892","Antonio Filippini",37499,67,45,31,1
"893","Antonio Floro Flores",41542,72,46,107,2
"894","Antonio Geder",40680,70,134,42,1
"895","Antonio Ghomsi",39389,64,55,91,1
"896","Antonio Guayre",37433,64,60,2,1
"897","Antonio Hidalgo",33832,69,48,4,1
"898","Antonio Langella",24409,67,54,10,1
"899","Antonio Lopez",32656,67,59,70,1
"900","Antonio Luna",202553,73,46,67,2
"901","Antonio Marin Molina",517294,63,59,1,1
"902","Antonio Mazzotta",182839,68,51,7,1
"903","Antonio Milic",298941,68,48,28,1
"904","Antonio Mirante",35644,78,384,244,1
"905","Antonio Nocerino",39367,72,47,182,2
"906","Antonio Reguero Chapinal",354519,61,298,39,1
"907","Antonio Rosati",27560,69,327,51,1
"908","Antonio Ruediger",276738,76,59,89,2
"909","Antonio Rukavina",79737,77,42,105,2
"910","Antonio Sanabria",474448,75,58,15,1
"911","Antonio Signori Dominique",255251,54,261,11,1
"912","Antonio Tomas",37793,66,43,61,1
"913","Antonio Valencia",35327,75,51,171,1
"914","Antonio Xavier",361760,69,63,12,1
"915","Antonio Zito",74291,65,47,1,1
"916","Antonio-Mirko Colak",496045,67,52,10,1
"917","Antons Kurakins",132111,58,46,35,1
"918","Antony Lecointe,19",93346,63,60,19,1
"919","Antti Okkonen",31810,60,143,4,1
"920","Antunes",45244,76,45,93,3
"921","Anwar El-Ghazi",562267,76,54,43,1
"922","Apostolos Vellios",186975,70,46,2,2
"923","Apoula Edima Edel",38230,76,375,45,1
"924","Aquivaldo Mosquera",70255,70,63,16,1
"925","Aras Oezbiliz",209362,75,54,12,2
"926","Arber Zeneli",520659,69,49,15,1
"927","Archimede Morleo",182776,70,57,93,1
"928","Ard van Peppen",37188,67,38,122,1
"929","Arda Turan",39792,83,52,109,1
"930","Arek Radomski",30880,63,53,77,2
"931","Ari",40451,78,386,3,1
"932","Ariel Borysiuk",112656,68,66,123,2
"933","Ariel Ibagaza",38362,75,51,32,1
"934","Ariel Nahuelpan",149584,70,48,15,1
"935","Aristide Bance",38263,70,40,21,1
"936","Aristote Madiani",604374,59,49,1,1
"937","Aristote N'Dongala",421441,60,55,1,1
"938","Aritz Aduriz",33028,82,57,125,1
"939","Aritz Elustondo",607148,72,52,34,1
"940","Aritz Lopez Garai",75331,71,47,5,1
"941","Ariza Makukula",37496,69,50,4,2
"942","Arjan Swinkels",45485,67,58,120,2
"943","Arjan van Dijk",110112,63,314,12,1
"944","Arjen Robben",30834,89,49,138,2
"945","Arkadiusz Glowacki",39070,69,51,133,1
"946","Arkadiusz Malarz",13472,65,325,36,1
"947","Arkadiusz Milik",277460,77,62,61,3
"948","Arkadiusz Piech",196185,65,54,62,1
"949","Arkadiusz Wozniak",197560,63,62,42,1
"950","Arlind Ajeti",263796,68,52,34,2
"951","Armand Traore",63520,72,43,80,2
"952","Armando Izzo",301023,74,51,41,1
"953","Armando Sadiku",254704,64,51,16,1
"954","Armiche Ortega",174855,63,30,2,1
"955","Armin Alesevic",448851,52,53,2,1
"956","Armin Bacinovic",107502,70,60,36,1
"957","Armin Cerimagic",314966,62,45,3,1
"958","Arnar Vidarsson",27110,60,51,109,1
"959","Arnaud Buhler",38625,64,48,130,1
"960","Arnaud De Greef",239351,61,42,21,1
"961","Arnaud Le Lan",46540,67,56,71,1
"962","Arnaud Maire",46246,65,52,10,1
"963","Arnaud Souquet",179411,65,57,1,1
"964","Arnaud Sutchuin Djoum",37104,66,56,93,3
"965","Arne Friedrich",30819,74,46,70,1
"966","Arne Naudts",256197,61,64,1,1
"967","Arne Slot",26630,67,63,11,1
"968","Arni Gautur Arason",40281,68,329,1,1
"969","Arno Verschueren",560413,58,56,1,1
"970","Arnold Bouka Moutou",103964,70,60,11,1
"971","Arnold Bruggink",34400,72,41,44,1
"972","Arnold Kruiswijk",26458,72,39,126,2
"973","Arnold Mvuemba",26324,72,39,138,2
"974","Arnold",522765,70,40,20,1
"975","Arnor Angeli",178481,64,43,22,1
"976","Arnor Smarason",110137,65,58,3,1
"977","Aron Gunnarsson",110169,68,52,17,1
"978","Aron Johannsson",172388,74,60,49,2
"979","Aron Liechti",112979,56,119,2,1
"980","Arouna Kone",30922,77,42,75,3
"981","Arsenio Valpoort",287334,64,45,6,1
"982","Arsenio",242904,69,43,21,1
"983","Artem Kravets",107717,73,52,2,1
"984","Artem Putivtsev",206669,58,48,9,1
"985","Artem Simonyan",540230,57,47,4,1
"986","Arthur Boka",38842,77,63,129,2
"987","Arthur Masuaku",418137,74,39,26,1
"988","Arthur",173983,63,48,2,1
"989","Arthuro",33000,65,55,2,1
"990","Artiles Oliva Aythami",74989,72,46,100,1
"991","Artis Lazdins",107792,60,60,18,1
"992","Artjoms Rudnevs",79982,72,61,59,2
"993","Artur Boruc",30974,76,373,201,3
"994","Artur Gieraga",178702,60,49,17,1
"995","Artur Ionita",168727,74,53,74,2
"996","Artur Jedrzejczyk",69611,72,54,82,1
"997","Artur Krysiak",46365,60,298,1,1
"998","Artur Lenartowski",178424,61,50,49,1
"999","Artur Sobiech",69008,73,56,55,2
"1000","Artur Wichniarek",30266,67,44,22,2
"1001","Artur",11743,70,58,122,1
"1002","Artur",19344,73,365,112,2
"1003","Arturo Alvarez",69686,68,62,4,1
"1004","Arturo Arzu",33655,66,58,34,1
"1005","Arturo ten Heuvel",45832,60,147,9,1
"1006","Arturo Vidal",49939,85,16,220,2
"1007","Aruna Dindane",30901,69,48,12,1
"1008","Arvid Schenk",212970,62,309,1,1
"1009","Arvydas Novikovas",80262,68,67,26,1
"1010","Asamoah Gyan",41980,81,59,47,2
"1011","Asanda Sishuba",37846,62,125,6,1
"1012","Ashkan Dejagah",27339,74,46,75,2
"1013","Ashley Barnes",107280,71,47,24,1
"1014","Ashley Cole",38834,72,47,184,2
"1015","Ashley R. Westwood",182223,74,51,119,1
"1016","Ashley Williams",24948,81,50,181,1
"1017","Ashley Young",23354,79,72,183,1
"1018","Ashour El Takky",423207,62,53,4,1
"1019","Ashton Taylor",171094,67,63,67,1
"1020","Ashton-Phillip Goetz",571709,65,65,5,1
"1021","Asier del Horno",34575,72,55,52,1
"1022","Asier Goiria",102002,60,47,18,1
"1023","Asier Illarramendi",205278,79,59,107,1
"1024","Asier Riesgo",33958,71,354,75,1
"1025","Asmir Begovic",46518,82,401,183,1
"1026","Asmir Kajevic",178947,58,47,25,1
"1027","Assane Demoya Gnoukouri",595586,69,45,3,1
"1028","Assane Diousse",612212,64,51,9,1
"1029","Assani Lukimya-Mulongoti",36180,73,61,63,1
"1030","Astrit Ajdarevic",168744,70,45,8,1
"1031","Athanasios Petsos",200964,67,53,34,1
"1032","Athanassios Papazoglou",70959,67,62,13,1
"1033","Atiba Hutchinson",26785,78,51,78,1
"1034","Atila Turan",184591,69,59,19,2
"1035","Atsuto Uchida",72813,76,70,100,1
"1036","Audrius Ksanavicius",93184,61,133,3,1
"1037","Augusto Da Silva",184100,62,49,6,1
"1038","Augusto Fernandez",72623,79,53,123,2
"1039","Augusto Pereira Loureiro",185699,62,51,18,1
"1040","Aurelian Chitu",351063,67,46,1,1
"1041","Aurelien Capoue",26261,67,52,37,1
"1042","Aurelien Chedjou",56916,80,59,134,1
"1043","Aurelien Collin",46228,69,49,31,1
"1044","Aurelien Joachim",45778,63,52,43,1
"1045","Aurelien Montaroup",46430,67,70,15,1
"1046","Austin McCann",34239,61,39,22,1
"1047","Avi Rikan",174203,61,46,40,1
"1048","Avi Strool",11569,65,139,28,1
"1049","Avto",361055,64,54,22,1
"1050","Axel Bellinghausen",27524,68,55,47,1
"1051","Axel Borgmann",488297,59,59,19,1
"1052","Axel N'Gando",352888,69,60,15,1
"1053","Axel Witsel",39591,81,36,87,2
"1054","Ayanda Patosi",277821,72,43,57,1
"1055","Aymen Abdennour",192770,81,50,127,3
"1056","Aymen Tahar",173466,66,46,9,1
"1057","Aymeric Laporte",411617,83,45,105,1
"1058","Ayoze Diaz Diaz",33893,63,41,78,1
"1059","Ayoze Garcia Perez",75354,68,44,30,1
"1060","Ayoze Perez",479020,73,57,38,1
"1061","Aytac Sulu",119427,75,48,33,1
"1062","Ayub Masika",277779,64,46,12,1
"1063","Azbe Jug",185386,66,335,2,1
"1064","Azubuike Oliseh",46580,59,119,8,1
"1065","Baard Finne",313825,67,59,1,1
"1066","Baba",115798,72,54,74,2
"1067","Babacar Gueye",601783,60,42,2,1
"1068","Babanco",362261,71,47,70,1
"1069","Babatunde Luqmon Adekunle",164703,52,64,30,1
"1070","Bacary Sagna",26111,80,45,212,1
"1071","Badara Sene",26372,61,47,1,1
"1072","Badis Lebbihi",107416,54,116,1,1
"1073","Badr El Kaddouri",25539,70,50,5,1
"1074","Bafetimbi Gomis",26344,77,56,121,2
"1075","Baiano",150064,76,60,151,1
"1076","Baissama Sankoh",303139,65,51,18,1
"1077","Bakari Kone",30691,69,55,18,1
"1078","Bakary Kone",93488,73,52,75,1
"1079","Bakary Sako",46417,75,58,87,2
"1080","Bakary Sare",106013,74,55,46,2
"1081","Bakary Soro",147960,68,59,30,1
"1082","Bakary Soumare",69509,67,52,18,1
"1083","Bakaye Traore",46242,69,49,53,2
"1084","Balazs Dzsudzsak",72374,78,48,38,1
"1085","Balazs Toth",9307,66,38,44,2
"1086","Balde Diao Keita",488958,77,56,22,1
"1087","Baltasar Rigo",150641,63,54,1,1
"1088","Banel Nicolita",40840,68,51,31,1
"1089","Baptiste Aloe",317932,66,57,4,1
"1090","Baptiste Guillaume",438167,68,50,16,1
"1091","Baptiste Martin",26109,69,55,65,1
"1092","Baptiste Reynet",279175,71,352,41,1
"1093","Baptiste Schmisser",134233,65,59,22,1
"1094","Baptiste Ulens",39148,64,61,11,1
"1095","Barak Badash",174220,66,49,14,1
"1096","Barge",164137,63,129,23,1
"1097","Barnes Osei",496646,64,59,9,1
"1098","Barreto",27733,70,40,47,1
"1099","Barry Bannan",161415,71,45,49,1
"1100","Barry Ditewig",45853,62,318,18,1
"1101","Barry Douglas",142282,70,57,95,2
"1102","Barry Ferguson",24978,62,58,89,2
"1103","Barry Maguire",45833,67,48,52,1
"1104","Barry Nicholson",32413,61,66,14,1
"1105","Barry Robson",32455,64,56,54,1
"1106","Barry Wilson",32665,60,135,1,1
"1107","Bart Biemans",163227,64,50,142,1
"1108","Bart Buysse",37889,66,53,87,2
